invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,sales
554598,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-05-25 11:12:00,2.95,13263,United Kingdom,5.9
554598,21165,BEWARE OF THE CAT METAL SIGN ,4,2011-05-25 11:12:00,1.69,13263,United Kingdom,6.76
554598,21172,PARTY METAL SIGN ,1,2011-05-25 11:12:00,1.45,13263,United Kingdom,1.45
554598,21175,GIN + TONIC DIET METAL SIGN,5,2011-05-25 11:12:00,2.55,13263,United Kingdom,12.75
554598,21181,PLEASE ONE PERSON METAL SIGN,1,2011-05-25 11:12:00,2.1,13263,United Kingdom,2.1
554598,21754,HOME BUILDING BLOCK WORD,1,2011-05-25 11:12:00,5.95,13263,United Kingdom,5.95
554598,21755,LOVE BUILDING BLOCK WORD,1,2011-05-25 11:12:00,5.95,13263,United Kingdom,5.95
554598,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-05-25 11:12:00,1.65,13263,United Kingdom,4.949999999999999
554598,22383,LUNCH BAG SUKI DESIGN ,1,2011-05-25 11:12:00,1.65,13263,United Kingdom,1.65
554598,22384,LUNCH BAG PINK POLKADOT,2,2011-05-25 11:12:00,1.65,13263,United Kingdom,3.3
554598,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,2011-05-25 11:12:00,2.95,13263,United Kingdom,8.850000000000001
554598,22558,CLOTHES PEGS RETROSPOT PACK 24 ,5,2011-05-25 11:12:00,1.65,13263,United Kingdom,8.25
554598,22652,TRAVEL SEWING KIT,2,2011-05-25 11:12:00,1.65,13263,United Kingdom,3.3
554598,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-05-25 11:12:00,2.95,13263,United Kingdom,5.9
554598,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-25 11:12:00,3.95,13263,United Kingdom,15.8
554598,22766,PHOTO FRAME CORNICE,2,2011-05-25 11:12:00,2.95,13263,United Kingdom,5.9
554598,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,2011-05-25 11:12:00,0.85,13263,United Kingdom,3.4
554598,23284,DOORMAT KEEP CALM AND COME IN,1,2011-05-25 11:12:00,7.95,13263,United Kingdom,7.95
554598,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-05-25 11:12:00,1.65,13263,United Kingdom,4.949999999999999
554598,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-05-25 11:12:00,1.65,13263,United Kingdom,3.3
554598,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-05-25 11:12:00,2.55,13263,United Kingdom,10.2
554598,82580,BATHROOM METAL SIGN,2,2011-05-25 11:12:00,0.55,13263,United Kingdom,1.1
554598,82583,HOT BATHS METAL SIGN,2,2011-05-25 11:12:00,2.1,13263,United Kingdom,4.2
554598,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-05-25 11:12:00,0.42,13263,United Kingdom,1.68
554598,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-25 11:12:00,2.95,13263,United Kingdom,11.8
554598,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-05-25 11:12:00,2.55,13263,United Kingdom,2.55
554598,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-05-25 11:12:00,2.1,13263,United Kingdom,8.4
554628,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,20728,LUNCH BAG CARS BLUE,1,2011-05-25 11:26:00,1.65,15039,United Kingdom,1.65
554628,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-05-25 11:26:00,0.85,15039,United Kingdom,5.1
554628,21172,PARTY METAL SIGN ,2,2011-05-25 11:26:00,1.45,15039,United Kingdom,2.9
554628,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-05-25 11:26:00,2.95,15039,United Kingdom,2.95
554628,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-05-25 11:26:00,7.95,15039,United Kingdom,7.95
554628,21621,VINTAGE UNION JACK BUNTING,5,2011-05-25 11:26:00,8.5,15039,United Kingdom,42.5
554628,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,21931,JUMBO STORAGE BAG SUKI,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,22386,JUMBO BAG PINK POLKADOT,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-25 11:26:00,12.75,15039,United Kingdom,12.75
554628,22469,HEART OF WICKER SMALL,8,2011-05-25 11:26:00,1.65,15039,United Kingdom,13.2
554628,23199,JUMBO BAG APPLES,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,23201,JUMBO BAG ALPHABET,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,23206,LUNCH BAG APPLE DESIGN,1,2011-05-25 11:26:00,1.65,15039,United Kingdom,1.65
554628,23298,SPOTTY BUNTING,4,2011-05-25 11:26:00,4.95,15039,United Kingdom,19.8
554628,48194,DOORMAT HEARTS,1,2011-05-25 11:26:00,7.95,15039,United Kingdom,7.95
554628,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-05-25 11:26:00,7.95,15039,United Kingdom,15.9
554628,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-05-25 11:26:00,8.95,15039,United Kingdom,8.95
554628,84836,ZINC METAL HEART DECORATION,2,2011-05-25 11:26:00,1.25,15039,United Kingdom,2.5
554628,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554628,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8
554630,21166,COOK WITH WINE METAL SIGN ,7,2011-05-25 11:34:00,2.08,13268,United Kingdom,14.56
554630,21172,PARTY METAL SIGN ,7,2011-05-25 11:34:00,1.45,13268,United Kingdom,10.15
554630,82600,NO SINGING METAL SIGN,2,2011-05-25 11:34:00,2.1,13268,United Kingdom,4.2
554630,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-05-25 11:34:00,0.42,13268,United Kingdom,1.68
554635,22090,PAPER BUNTING RETROSPOT,6,2011-05-25 11:45:00,2.95,13069,United Kingdom,17.700000000000003
554635,23298,SPOTTY BUNTING,3,2011-05-25 11:45:00,4.95,13069,United Kingdom,14.850000000000001
554635,47566,PARTY BUNTING,4,2011-05-25 11:45:00,4.95,13069,United Kingdom,19.8
554635,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-05-25 11:45:00,5.45,13069,United Kingdom,16.35
554635,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-05-25 11:45:00,5.45,13069,United Kingdom,16.35
554637,21936,RED RETROSPOT PICNIC BAG,3,2011-05-25 11:58:00,2.95,14688,United Kingdom,8.850000000000001
554637,22090,PAPER BUNTING RETROSPOT,20,2011-05-25 11:58:00,2.95,14688,United Kingdom,59.0
554637,79321,CHILLI LIGHTS,4,2011-05-25 11:58:00,5.75,14688,United Kingdom,23.0
554638,20725,LUNCH BAG RED RETROSPOT,4,2011-05-25 11:59:00,1.65,14810,United Kingdom,6.6
554638,20727,LUNCH BAG  BLACK SKULL.,4,2011-05-25 11:59:00,1.65,14810,United Kingdom,6.6
554638,20728,LUNCH BAG CARS BLUE,3,2011-05-25 11:59:00,1.65,14810,United Kingdom,4.949999999999999
554638,21930,JUMBO STORAGE BAG SKULLS,4,2011-05-25 11:59:00,2.08,14810,United Kingdom,8.32
554638,21931,JUMBO STORAGE BAG SUKI,2,2011-05-25 11:59:00,2.08,14810,United Kingdom,4.16
554638,21936,RED RETROSPOT PICNIC BAG,5,2011-05-25 11:59:00,2.95,14810,United Kingdom,14.75
554638,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-05-25 11:59:00,1.65,14810,United Kingdom,4.949999999999999
554638,22383,LUNCH BAG SUKI DESIGN ,4,2011-05-25 11:59:00,1.65,14810,United Kingdom,6.6
554638,22384,LUNCH BAG PINK POLKADOT,6,2011-05-25 11:59:00,1.65,14810,United Kingdom,9.899999999999999
554638,22386,JUMBO BAG PINK POLKADOT,6,2011-05-25 11:59:00,2.08,14810,United Kingdom,12.48
554638,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-05-25 11:59:00,2.08,14810,United Kingdom,8.32
554638,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-05-25 11:59:00,1.65,14810,United Kingdom,6.6
554638,22730,ALARM CLOCK BAKELIKE IVORY,3,2011-05-25 11:59:00,3.75,14810,United Kingdom,11.25
554638,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-25 11:59:00,2.08,14810,United Kingdom,20.8
554638,23209,LUNCH BAG DOILEY PATTERN ,4,2011-05-25 11:59:00,1.65,14810,United Kingdom,6.6
554638,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-05-25 11:59:00,2.55,14810,United Kingdom,10.2
554638,85099B,JUMBO BAG RED RETROSPOT,6,2011-05-25 11:59:00,2.08,14810,United Kingdom,12.48
554638,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-05-25 11:59:00,2.08,14810,United Kingdom,4.16
554640,20725,LUNCH BAG RED RETROSPOT,100,2011-05-25 12:06:00,1.45,14680,United Kingdom,145.0
554640,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,5,2011-05-25 12:06:00,2.95,14680,United Kingdom,14.75
554640,21731,RED TOADSTOOL LED NIGHT LIGHT,72,2011-05-25 12:06:00,1.65,14680,United Kingdom,118.8
554640,21936,RED RETROSPOT PICNIC BAG,20,2011-05-25 12:06:00,2.95,14680,United Kingdom,59.0
554640,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,2011-05-25 12:06:00,2.95,14680,United Kingdom,14.75
554640,22384,LUNCH BAG PINK POLKADOT,20,2011-05-25 12:06:00,1.65,14680,United Kingdom,33.0
554640,47566,PARTY BUNTING,150,2011-05-25 12:06:00,4.15,14680,United Kingdom,622.5
554640,79321,CHILLI LIGHTS,24,2011-05-25 12:06:00,4.95,14680,United Kingdom,118.80000000000001
554643,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-25 12:28:00,10.95,16133,United Kingdom,175.2
554643,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-05-25 12:28:00,2.55,16133,United Kingdom,61.199999999999996
554643,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-05-25 12:28:00,2.55,16133,United Kingdom,61.199999999999996
554643,23173,REGENCY TEAPOT ROSES ,12,2011-05-25 12:28:00,8.15,16133,United Kingdom,97.80000000000001
554644,15056N,EDWARDIAN PARASOL NATURAL,1,2011-05-25 12:34:00,5.95,15311,United Kingdom,5.95
554644,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-05-25 12:34:00,2.08,15311,United Kingdom,2.08
554644,20719,WOODLAND CHARLOTTE BAG,1,2011-05-25 12:34:00,0.85,15311,United Kingdom,0.85
554644,20728,LUNCH BAG CARS BLUE,1,2011-05-25 12:34:00,1.65,15311,United Kingdom,1.65
554644,21175,GIN + TONIC DIET METAL SIGN,2,2011-05-25 12:34:00,2.55,15311,United Kingdom,5.1
554644,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-05-25 12:34:00,2.08,15311,United Kingdom,4.16
554644,21931,JUMBO STORAGE BAG SUKI,100,2011-05-25 12:34:00,1.79,15311,United Kingdom,179.0
554644,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-05-25 12:34:00,4.95,15311,United Kingdom,9.9
554644,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-05-25 12:34:00,1.06,15311,United Kingdom,101.76
554644,22379,RECYCLING BAG RETROSPOT ,1,2011-05-25 12:34:00,2.1,15311,United Kingdom,2.1
554644,22383,LUNCH BAG SUKI DESIGN ,3,2011-05-25 12:34:00,1.65,15311,United Kingdom,4.949999999999999
554644,22386,JUMBO BAG PINK POLKADOT,1,2011-05-25 12:34:00,2.08,15311,United Kingdom,2.08
554644,22386,JUMBO BAG PINK POLKADOT,1,2011-05-25 12:34:00,2.08,15311,United Kingdom,2.08
554644,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2011-05-25 12:34:00,1.79,15311,United Kingdom,179.0
554644,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2011-05-25 12:34:00,0.85,15311,United Kingdom,0.85
554644,22766,PHOTO FRAME CORNICE,2,2011-05-25 12:34:00,2.95,15311,United Kingdom,5.9
554644,23206,LUNCH BAG APPLE DESIGN,100,2011-05-25 12:34:00,1.45,15311,United Kingdom,145.0
554644,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,2011-05-25 12:34:00,1.65,15311,United Kingdom,4.949999999999999
554644,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-05-25 12:34:00,5.45,15311,United Kingdom,10.9
554644,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-05-25 12:34:00,2.08,15311,United Kingdom,2.08
554644,85099F,JUMBO BAG STRAWBERRY,2,2011-05-25 12:34:00,2.08,15311,United Kingdom,4.16
554646,22470,HEART OF WICKER LARGE,10,2011-05-25 12:39:00,2.95,17790,United Kingdom,29.5
554646,82482,WOODEN PICTURE FRAME WHITE FINISH,5,2011-05-25 12:39:00,2.55,17790,United Kingdom,12.75
554646,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-05-25 12:39:00,8.95,17790,United Kingdom,17.9
554646,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-25 12:39:00,2.95,17790,United Kingdom,29.5
554648,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-05-25 12:44:00,2.08,12562,France,20.8
554648,20726,LUNCH BAG WOODLAND,10,2011-05-25 12:44:00,1.65,12562,France,16.5
554648,20750,RED RETROSPOT MINI CASES,2,2011-05-25 12:44:00,7.95,12562,France,15.9
554648,21931,JUMBO STORAGE BAG SUKI,10,2011-05-25 12:44:00,2.08,12562,France,20.8
554648,21936,RED RETROSPOT PICNIC BAG,5,2011-05-25 12:44:00,2.95,12562,France,14.75
554648,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-05-25 12:44:00,4.95,12562,France,14.850000000000001
554648,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-25 12:44:00,2.08,12562,France,20.8
554648,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-25 12:44:00,1.65,12562,France,19.799999999999997
554648,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-05-25 12:44:00,1.65,12562,France,19.799999999999997
554648,22629,SPACEBOY LUNCH BOX ,12,2011-05-25 12:44:00,1.95,12562,France,23.4
554648,22630,DOLLY GIRL LUNCH BOX,12,2011-05-25 12:44:00,1.95,12562,France,23.4
554648,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-25 12:44:00,1.65,12562,France,16.5
554648,23084,RABBIT NIGHT LIGHT,24,2011-05-25 12:44:00,1.79,12562,France,42.96
554648,23199,JUMBO BAG APPLES,10,2011-05-25 12:44:00,2.08,12562,France,20.8
554648,23206,LUNCH BAG APPLE DESIGN,10,2011-05-25 12:44:00,1.65,12562,France,16.5
554648,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-25 12:44:00,2.08,12562,France,20.8
554648,POST,POSTAGE,3,2011-05-25 12:44:00,18.0,12562,France,54.0
554650,20749,ASSORTED COLOUR MINI CASES,2,2011-05-25 12:54:00,7.95,12681,France,15.9
554650,20750,RED RETROSPOT MINI CASES,2,2011-05-25 12:54:00,7.95,12681,France,15.9
554650,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-05-25 12:54:00,1.25,12681,France,30.0
554650,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-25 12:54:00,2.55,12681,France,15.299999999999999
554650,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-05-25 12:54:00,1.65,12681,France,19.799999999999997
554650,23084,RABBIT NIGHT LIGHT,24,2011-05-25 12:54:00,1.79,12681,France,42.96
554650,23199,JUMBO BAG APPLES,10,2011-05-25 12:54:00,2.08,12681,France,20.8
554650,23200,JUMBO BAG PEARS,10,2011-05-25 12:54:00,2.08,12681,France,20.8
554650,23206,LUNCH BAG APPLE DESIGN,10,2011-05-25 12:54:00,1.65,12681,France,16.5
554650,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-05-25 12:54:00,1.65,12681,France,16.5
554650,23209,LUNCH BAG DOILEY PATTERN ,20,2011-05-25 12:54:00,1.65,12681,France,33.0
554650,POST,POSTAGE,3,2011-05-25 12:54:00,18.0,12681,France,54.0
554651,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-05-25 12:55:00,2.08,12779,Poland,20.8
554651,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-25 12:55:00,2.08,12779,Poland,20.8
554651,22553,PLASTERS IN TIN SKULLS,12,2011-05-25 12:55:00,1.65,12779,Poland,19.799999999999997
554651,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-25 12:55:00,1.65,12779,Poland,19.799999999999997
554651,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-05-25 12:55:00,1.65,12779,Poland,19.799999999999997
554651,22624,IVORY KITCHEN SCALES,4,2011-05-25 12:55:00,8.5,12779,Poland,34.0
554651,22625,RED KITCHEN SCALES,2,2011-05-25 12:55:00,8.5,12779,Poland,17.0
554651,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-05-25 12:55:00,0.85,12779,Poland,20.4
554651,22961,JAM MAKING SET PRINTED,48,2011-05-25 12:55:00,1.45,12779,Poland,69.6
554651,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-05-25 12:55:00,1.25,12779,Poland,30.0
554651,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-05-25 12:55:00,6.25,12779,Poland,25.0
554651,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-05-25 12:55:00,1.95,12779,Poland,15.6
554658,20719,WOODLAND CHARLOTTE BAG,10,2011-05-25 14:18:00,0.85,12839,United Kingdom,8.5
554658,20723,STRAWBERRY CHARLOTTE BAG,10,2011-05-25 14:18:00,0.85,12839,United Kingdom,8.5
554658,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-25 14:18:00,0.85,12839,United Kingdom,8.5
554658,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-05-25 14:18:00,1.25,12839,United Kingdom,15.0
554658,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-05-25 14:18:00,1.25,12839,United Kingdom,15.0
554658,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-05-25 14:18:00,1.25,12839,United Kingdom,15.0
554658,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-25 14:18:00,2.08,12839,United Kingdom,20.8
554658,21931,JUMBO STORAGE BAG SUKI,10,2011-05-25 14:18:00,2.08,12839,United Kingdom,20.8
554658,22197,SMALL POPCORN HOLDER,12,2011-05-25 14:18:00,0.85,12839,United Kingdom,10.2
554658,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-05-25 14:18:00,0.85,12839,United Kingdom,8.5
554658,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-25 14:18:00,2.08,12839,United Kingdom,20.8
554658,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-05-25 14:18:00,0.85,12839,United Kingdom,8.5
554658,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-05-25 14:18:00,2.08,12839,United Kingdom,20.8
554664,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-05-25 14:40:00,1.25,14397,United Kingdom,30.0
554664,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-05-25 14:40:00,7.95,14397,United Kingdom,31.8
554666,22386,JUMBO BAG PINK POLKADOT,20,2011-05-25 14:54:00,2.08,13599,United Kingdom,41.6
554666,22469,HEART OF WICKER SMALL,40,2011-05-25 14:54:00,1.45,13599,United Kingdom,58.0
554666,23084,RABBIT NIGHT LIGHT,6,2011-05-25 14:54:00,2.08,13599,United Kingdom,12.48
554666,23199,JUMBO BAG APPLES,10,2011-05-25 14:54:00,2.08,13599,United Kingdom,20.8
554666,23200,JUMBO BAG PEARS,10,2011-05-25 14:54:00,2.08,13599,United Kingdom,20.8
554666,23201,JUMBO BAG ALPHABET,10,2011-05-25 14:54:00,2.08,13599,United Kingdom,20.8
554666,23203,JUMBO BAG DOILEY PATTERNS,20,2011-05-25 14:54:00,2.08,13599,United Kingdom,41.6
554666,23209,LUNCH BAG DOILEY PATTERN ,20,2011-05-25 14:54:00,1.65,13599,United Kingdom,33.0
554668,21621,VINTAGE UNION JACK BUNTING,2,2011-05-25 15:19:00,8.5,18226,United Kingdom,17.0
554668,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-25 15:19:00,1.25,18226,United Kingdom,15.0
554668,22383,LUNCH BAG SUKI DESIGN ,20,2011-05-25 15:19:00,1.65,18226,United Kingdom,33.0
554668,22384,LUNCH BAG PINK POLKADOT,20,2011-05-25 15:19:00,1.65,18226,United Kingdom,33.0
554668,22469,HEART OF WICKER SMALL,24,2011-05-25 15:19:00,1.65,18226,United Kingdom,39.599999999999994
554668,23206,LUNCH BAG APPLE DESIGN,20,2011-05-25 15:19:00,1.65,18226,United Kingdom,33.0
554668,23207,LUNCH BAG ALPHABET DESIGN,10,2011-05-25 15:19:00,1.65,18226,United Kingdom,16.5
554668,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-25 15:19:00,1.65,18226,United Kingdom,16.5
554668,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-05-25 15:19:00,1.65,18226,United Kingdom,19.799999999999997
554668,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-05-25 15:19:00,1.65,18226,United Kingdom,19.799999999999997
554668,47566,PARTY BUNTING,8,2011-05-25 15:19:00,4.95,18226,United Kingdom,39.6
554670,22191,IVORY DINER WALL CLOCK,2,2011-05-25 15:47:00,8.5,18044,United Kingdom,17.0
554670,22193,RED DINER WALL CLOCK,2,2011-05-25 15:47:00,8.5,18044,United Kingdom,17.0
554672,20723,STRAWBERRY CHARLOTTE BAG,10,2011-05-25 15:54:00,0.85,14415,United Kingdom,8.5
554672,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,21931,JUMBO STORAGE BAG SUKI,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,22386,JUMBO BAG PINK POLKADOT,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,23201,JUMBO BAG ALPHABET,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-25 15:54:00,2.08,14415,United Kingdom,20.8
554672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-25 15:54:00,2.95,14415,United Kingdom,35.400000000000006
554682,21165,BEWARE OF THE CAT METAL SIGN ,3,2011-05-25 16:08:00,1.69,14085,United Kingdom,5.07
554682,21172,PARTY METAL SIGN ,3,2011-05-25 16:08:00,1.45,14085,United Kingdom,4.35
554682,21175,GIN + TONIC DIET METAL SIGN,2,2011-05-25 16:08:00,2.55,14085,United Kingdom,5.1
554682,22077,6 RIBBONS RUSTIC CHARM,3,2011-05-25 16:08:00,1.65,14085,United Kingdom,4.949999999999999
554682,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-05-25 16:08:00,1.25,14085,United Kingdom,7.5
554682,22189,CREAM HEART CARD HOLDER,2,2011-05-25 16:08:00,3.95,14085,United Kingdom,7.9
554682,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-25 16:08:00,12.75,14085,United Kingdom,12.75
554682,22766,PHOTO FRAME CORNICE,2,2011-05-25 16:08:00,2.95,14085,United Kingdom,5.9
554682,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-05-25 16:08:00,0.85,14085,United Kingdom,0.85
554682,23173,REGENCY TEAPOT ROSES ,1,2011-05-25 16:08:00,9.95,14085,United Kingdom,9.95
554682,23298,SPOTTY BUNTING,3,2011-05-25 16:08:00,4.95,14085,United Kingdom,14.850000000000001
554682,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-05-25 16:08:00,2.55,14085,United Kingdom,5.1
554682,82580,BATHROOM METAL SIGN,4,2011-05-25 16:08:00,0.55,14085,United Kingdom,2.2
554682,82600,NO SINGING METAL SIGN,2,2011-05-25 16:08:00,2.1,14085,United Kingdom,4.2
554682,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-05-25 16:08:00,1.69,14085,United Kingdom,8.45
554695,20718,RED RETROSPOT SHOPPER BAG,10,2011-05-25 17:12:00,1.25,16161,United Kingdom,12.5
554695,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2011-05-25 17:12:00,2.55,16161,United Kingdom,7.6499999999999995
554695,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-05-25 17:12:00,2.08,16161,United Kingdom,20.8
554695,21931,JUMBO STORAGE BAG SUKI,6,2011-05-25 17:12:00,2.08,16161,United Kingdom,12.48
554695,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2011-05-25 17:12:00,2.95,16161,United Kingdom,5.9
554695,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-05-25 17:12:00,2.95,16161,United Kingdom,5.9
554695,22386,JUMBO BAG PINK POLKADOT,3,2011-05-25 17:12:00,2.08,16161,United Kingdom,6.24
554695,22386,JUMBO BAG PINK POLKADOT,3,2011-05-25 17:12:00,2.08,16161,United Kingdom,6.24
554695,22629,SPACEBOY LUNCH BOX ,3,2011-05-25 17:12:00,1.95,16161,United Kingdom,5.85
554695,22630,DOLLY GIRL LUNCH BOX,3,2011-05-25 17:12:00,1.95,16161,United Kingdom,5.85
554695,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-25 17:12:00,2.08,16161,United Kingdom,20.8
554695,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-05-25 17:12:00,1.65,16161,United Kingdom,3.3
554695,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-05-25 17:12:00,1.65,16161,United Kingdom,3.3
554695,85099B,JUMBO BAG RED RETROSPOT,5,2011-05-25 17:12:00,2.08,16161,United Kingdom,10.4
